1000623|SCHWEITZER MAUDUIT INTERNATIONAL INC|4|2022-07-01|edgar/data/1000623/0001062993-22-015762.txt|edgar/data/1000623/0001062993-22-015762-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|SC 13D/A|2022-07-01|edgar/data/1001085/0001193125-22-187072.txt|edgar/data/1001085/0001193125-22-187072-index.html
1001250|ESTEE LAUDER COMPANIES INC|3|2022-07-01|edgar/data/1001250/0001001250-22-000099.txt|edgar/data/1001250/0001001250-22-000099-index.html
1001250|ESTEE LAUDER COMPANIES INC|4|2022-07-01|edgar/data/1001250/0001001250-22-000101.txt|edgar/data/1001250/0001001250-22-000101-index.html
1001907|ASTROTECH Corp|8-K|2022-07-01|edgar/data/1001907/0001437749-22-016415.txt|edgar/data/1001907/0001437749-22-016415-index.html
1002624|T. Rowe Price Health Sciences Fund, Inc.|497|2022-07-01|edgar/data/1002624/0001741773-22-002310.txt|edgar/data/1002624/0001741773-22-002310-index.html
1005020|VIRTUS OPPORTUNITIES TRUST|497|2022-07-01|edgar/data/1005020/0000930413-22-001257.txt|edgar/data/1005020/0000930413-22-001257-index.html
1006020|FORSYTHE GERALD R|4|2022-07-01|edgar/data/1006020/0001006020-22-000004.txt|edgar/data/1006020/0001006020-22-000004-index.html
1006057|NOVICH NEIL S|4|2022-07-01|edgar/data/1006057/0000899243-22-024863.txt|edgar/data/1006057/0000899243-22-024863-index.html
1006415|HARTFORD MUTUAL FUNDS INC/CT|N-CSRS|2022-07-01|edgar/data/1006415/0001193125-22-186822.txt|edgar/data/1006415/0001193125-22-186822-index.html
1007433|JAMES BROOKE WILLIAMS|4|2022-07-01|edgar/data/1007433/0000318300-22-000204.txt|edgar/data/1007433/0000318300-22-000204-index.html
1009829|JAKKS PACIFIC INC|S-3|2022-07-01|edgar/data/1009829/0001437749-22-016465.txt|edgar/data/1009829/0001437749-22-016465-index.html
1012678|T. Rowe Price Mid-Cap Value Fund, Inc.|497|2022-07-01|edgar/data/1012678/0001741773-22-002310.txt|edgar/data/1012678/0001741773-22-002310-index.html
1012968|T. Rowe Price Equity Funds, Inc.|497|2022-07-01|edgar/data/1012968/0001741773-22-002310.txt|edgar/data/1012968/0001741773-22-002310-index.html
1013237|FACTSET RESEARCH SYSTEMS INC|10-Q|2022-07-01|edgar/data/1013237/0001013237-22-000096.txt|edgar/data/1013237/0001013237-22-000096-index.html
1013237|FACTSET RESEARCH SYSTEMS INC|4|2022-07-01|edgar/data/1013237/0001013237-22-000098.txt|edgar/data/1013237/0001013237-22-000098-index.html
1013881|NUVEEN INVESTMENT TRUST|497K|2022-07-01|edgar/data/1013881/0001193125-22-186624.txt|edgar/data/1013881/0001193125-22-186624-index.html
1013881|NUVEEN INVESTMENT TRUST|497K|2022-07-01|edgar/data/1013881/0001193125-22-186627.txt|edgar/data/1013881/0001193125-22-186627-index.html
1013881|NUVEEN INVESTMENT TRUST|497|2022-07-01|edgar/data/1013881/0001193125-22-186621.txt|edgar/data/1013881/0001193125-22-186621-index.html
1015221|WOOD E JENNER III|4|2022-07-01|edgar/data/1015221/0001415889-22-007200.txt|edgar/data/1015221/0001415889-22-007200-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000124.txt|edgar/data/1015328/0001015328-22-000124-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000125.txt|edgar/data/1015328/0001015328-22-000125-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000126.txt|edgar/data/1015328/0001015328-22-000126-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000127.txt|edgar/data/1015328/0001015328-22-000127-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000128.txt|edgar/data/1015328/0001015328-22-000128-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000129.txt|edgar/data/1015328/0001015328-22-000129-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000130.txt|edgar/data/1015328/0001015328-22-000130-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000131.txt|edgar/data/1015328/0001015328-22-000131-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000132.txt|edgar/data/1015328/0001015328-22-000132-index.html
1015328|WINTRUST FINANCIAL CORP|4|2022-07-01|edgar/data/1015328/0001015328-22-000133.txt|edgar/data/1015328/0001015328-22-000133-index.html
1015788|GULIS STEPHEN L JR|4|2022-07-01|edgar/data/1015788/0000039311-22-000039.txt|edgar/data/1015788/0000039311-22-000039-index.html
1015825|CRISP CHARLES R|4|2022-07-01|edgar/data/1015825/0001127602-22-018422.txt|edgar/data/1015825/0001127602-22-018422-index.html
1017480|HIBBETT INC|4|2022-07-01|edgar/data/1017480/0001017480-22-000116.txt|edgar/data/1017480/0001017480-22-000116-index.html
1018327|KLINSKY STEVEN B|3|2022-07-01|edgar/data/1018327/0000899243-22-024749.txt|edgar/data/1018327/0000899243-22-024749-index.html
1018394|SPOON ALAN G|4|2022-07-01|edgar/data/1018394/0000891103-22-000075.txt|edgar/data/1018394/0000891103-22-000075-index.html
1018592|AB INSTITUTIONAL FUNDS INC|N-CSRS|2022-07-01|edgar/data/1018592/0001193125-22-186953.txt|edgar/data/1018592/0001193125-22-186953-index.html
1018593|VIRTUS ASSET TRUST|497|2022-07-01|edgar/data/1018593/0000930413-22-001256.txt|edgar/data/1018593/0000930413-22-001256-index.html
1019286|T. Rowe Price Financial Services Fund, Inc.|497|2022-07-01|edgar/data/1019286/0001741773-22-002310.txt|edgar/data/1019286/0001741773-22-002310-index.html
1019438|KADOW JOSEPH JOHN|4|2022-07-01|edgar/data/1019438/0001214659-22-008558.txt|edgar/data/1019438/0001214659-22-008558-index.html
1020425|LITMAN GREGORY FUNDS TRUST|485BXT|2022-07-01|edgar/data/1020425/0001193125-22-186734.txt|edgar/data/1020425/0001193125-22-186734-index.html
1021096|Troika Media Group, Inc.|8-K/A|2022-07-01|edgar/data/1021096/0001477932-22-004828.txt|edgar/data/1021096/0001477932-22-004828-index.html
1021199|BROUGHTON GEORGE W|4|2022-07-01|edgar/data/1021199/0000318300-22-000208.txt|edgar/data/1021199/0000318300-22-000208-index.html
1021860|NOV Inc.|4|2022-07-01|edgar/data/1021860/0000899243-22-024756.txt|edgar/data/1021860/0000899243-22-024756-index.html
1022079|QUEST DIAGNOSTICS INC|8-K/A|2022-07-01|edgar/data/1022079/0000947871-22-000737.txt|edgar/data/1022079/0000947871-22-000737-index.html
1022804|FRANKLIN FUND ALLOCATOR SERIES|497|2022-07-01|edgar/data/1022804/0001741773-22-002313.txt|edgar/data/1022804/0001741773-22-002313-index.html
1022837|SUMITOMO MITSUI FINANCIAL GROUP, INC.|6-K|2022-07-01|edgar/data/1022837/0001193125-22-186608.txt|edgar/data/1022837/0001193125-22-186608-index.html
1023135|COPPOLA EDWARD C|4|2022-07-01|edgar/data/1023135/0001209191-22-040334.txt|edgar/data/1023135/0001209191-22-040334-index.html
1023364|AutoWeb, Inc.|8-K|2022-07-01|edgar/data/1023364/0001851734-22-000362.txt|edgar/data/1023364/0001851734-22-000362-index.html
1023514|HARMONY GOLD MINING CO LTD|6-K|2022-07-01|edgar/data/1023514/0001628280-22-018319.txt|edgar/data/1023514/0001628280-22-018319-index.html
1024478|ROCKWELL AUTOMATION, INC|8-K|2022-07-01|edgar/data/1024478/0001193125-22-187275.txt|edgar/data/1024478/0001193125-22-187275-index.html
10254|EARTHSTONE ENERGY INC|S-3|2022-07-01|edgar/data/10254/0000010254-22-000134.txt|edgar/data/10254/0000010254-22-000134-index.html
1026785|HIGHWAY HOLDINGS LTD|6-K|2022-07-01|edgar/data/1026785/0001213900-22-036645.txt|edgar/data/1026785/0001213900-22-036645-index.html
1027263|EQ ADVISORS TRUST|497K|2022-07-01|edgar/data/1027263/0001193125-22-186879.txt|edgar/data/1027263/0001193125-22-186879-index.html
1027263|EQ ADVISORS TRUST|497K|2022-07-01|edgar/data/1027263/0001193125-22-186885.txt|edgar/data/1027263/0001193125-22-186885-index.html
1027263|EQ ADVISORS TRUST|497|2022-07-01|edgar/data/1027263/0001193125-22-186878.txt|edgar/data/1027263/0001193125-22-186878-index.html
1027596|ADVISORS SERIES TRUST|497J|2022-07-01|edgar/data/1027596/0000894189-22-004684.txt|edgar/data/1027596/0000894189-22-004684-index.html
1027596|ADVISORS SERIES TRUST|497J|2022-07-01|edgar/data/1027596/0000894189-22-004692.txt|edgar/data/1027596/0000894189-22-004692-index.html
1027958|POST WILLIAM J|4|2022-07-01|edgar/data/1027958/0001127602-22-018508.txt|edgar/data/1027958/0001127602-22-018508-index.html
102816|EATON VANCE GROWTH TRUST|497J|2022-07-01|edgar/data/102816/0000940394-22-001186.txt|edgar/data/102816/0000940394-22-001186-index.html
1028340|JACQUET RICHARD J|4/A|2022-07-01|edgar/data/1028340/0000899243-22-024765.txt|edgar/data/1028340/0000899243-22-024765-index.html
1031248|LOUGHREY F JOSEPH|4|2022-07-01|edgar/data/1031248/0000899243-22-024830.txt|edgar/data/1031248/0000899243-22-024830-index.html
1031623|GULF ISLAND FABRICATION INC|SC 13G/A|2022-07-01|edgar/data/1031623/0001398344-22-012806.txt|edgar/data/1031623/0001398344-22-012806-index.html
1032383|GLENCORE INTERNATIONAL AG|4|2022-07-01|edgar/data/1032383/0001104659-22-076639.txt|edgar/data/1032383/0001104659-22-076639-index.html
1033325|GESSOW ANDREW J|4|2022-07-01|edgar/data/1033325/0001140361-22-024805.txt|edgar/data/1033325/0001140361-22-024805-index.html
1034438|Wilton Reassurance Life Co of New York Variable Life Separate Account A|497VPU|2022-07-01|edgar/data/1034438/0001193125-22-186894.txt|edgar/data/1034438/0001193125-22-186894-index.html
1034438|Wilton Reassurance Life Co of New York Variable Life Separate Account A|497VPU|2022-07-01|edgar/data/1034438/0001193125-22-186896.txt|edgar/data/1034438/0001193125-22-186896-index.html
1034438|Wilton Reassurance Life Co of New York Variable Life Separate Account A|497VPU|2022-07-01|edgar/data/1034438/0001193125-22-186897.txt|edgar/data/1034438/0001193125-22-186897-index.html
1034438|Wilton Reassurance Life Co of New York Variable Life Separate Account A|497VPU|2022-07-01|edgar/data/1034438/0001193125-22-186899.txt|edgar/data/1034438/0001193125-22-186899-index.html
1035909|Brown Michael J|4|2022-07-01|edgar/data/1035909/0001654954-22-009146.txt|edgar/data/1035909/0001654954-22-009146-index.html
1037414|BAKER ANDREW H|4|2022-07-01|edgar/data/1037414/0001140361-22-024848.txt|edgar/data/1037414/0001140361-22-024848-index.html
1038469|T. Rowe Price Quantitative Management Funds, Inc.|497|2022-07-01|edgar/data/1038469/0001741773-22-002310.txt|edgar/data/1038469/0001741773-22-002310-index.html
1038490|T. Rowe Price Tax-Efficient Funds, Inc.|497J|2022-07-01|edgar/data/1038490/0001741773-22-002309.txt|edgar/data/1038490/0001741773-22-002309-index.html
1038683|RYANAIR HOLDINGS PLC|6-K|2022-07-01|edgar/data/1038683/0001654954-22-009076.txt|edgar/data/1038683/0001654954-22-009076-index.html
1041368|RIVERVIEW BANCORP INC|8-K|2022-07-01|edgar/data/1041368/0000939057-22-000178.txt|edgar/data/1041368/0000939057-22-000178-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018558.txt|edgar/data/104169/0001127602-22-018558-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018559.txt|edgar/data/104169/0001127602-22-018559-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018560.txt|edgar/data/104169/0001127602-22-018560-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018562.txt|edgar/data/104169/0001127602-22-018562-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018563.txt|edgar/data/104169/0001127602-22-018563-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018564.txt|edgar/data/104169/0001127602-22-018564-index.html
104169|Walmart Inc.|4|2022-07-01|edgar/data/104169/0001127602-22-018565.txt|edgar/data/104169/0001127602-22-018565-index.html
1041956|BUSH MARY K|4|2022-07-01|edgar/data/1041956/0001562180-22-005430.txt|edgar/data/1041956/0001562180-22-005430-index.html
1043186|Stabilis Solutions, Inc.|DEF 14A|2022-07-01|edgar/data/1043186/0001628280-22-018326.txt|edgar/data/1043186/0001628280-22-018326-index.html
1043186|Stabilis Solutions, Inc.|DEFA14A|2022-07-01|edgar/data/1043186/0001628280-22-018328.txt|edgar/data/1043186/0001628280-22-018328-index.html
1043223|LAKEN GLENN B|4|2022-07-01|edgar/data/1043223/0001017386-22-000306.txt|edgar/data/1043223/0001017386-22-000306-index.html
1043250|AUL AMERICAN INDIVIDUAL VARIABLE LIFE UNIT TRUST|N-6/A|2022-07-01|edgar/data/1043250/0001104659-22-076743.txt|edgar/data/1043250/0001104659-22-076743-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|424B2|2022-07-01|edgar/data/1045520/0001104659-22-076717.txt|edgar/data/1045520/0001104659-22-076717-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|424B2|2022-07-01|edgar/data/1045520/0001104659-22-076859.txt|edgar/data/1045520/0001104659-22-076859-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|424B2|2022-07-01|edgar/data/1045520/0001104659-22-076914.txt|edgar/data/1045520/0001104659-22-076914-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040096.txt|edgar/data/1045609/0001209191-22-040096-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040100.txt|edgar/data/1045609/0001209191-22-040100-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040102.txt|edgar/data/1045609/0001209191-22-040102-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040107.txt|edgar/data/1045609/0001209191-22-040107-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040110.txt|edgar/data/1045609/0001209191-22-040110-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040114.txt|edgar/data/1045609/0001209191-22-040114-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040116.txt|edgar/data/1045609/0001209191-22-040116-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040117.txt|edgar/data/1045609/0001209191-22-040117-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040119.txt|edgar/data/1045609/0001209191-22-040119-index.html
1045609|Prologis, Inc.|4|2022-07-01|edgar/data/1045609/0001209191-22-040120.txt|edgar/data/1045609/0001209191-22-040120-index.html
1045942|Track Group, Inc.|SC 13D/A|2022-07-01|edgar/data/1045942/0001140361-22-024674.txt|edgar/data/1045942/0001140361-22-024674-index.html
1046327|REALNETWORKS INC|8-K|2022-07-01|edgar/data/1046327/0001046327-22-000046.txt|edgar/data/1046327/0001046327-22-000046-index.html
1046404|T. Rowe Price Real Estate Fund, Inc.|497|2022-07-01|edgar/data/1046404/0001741773-22-002310.txt|edgar/data/1046404/0001741773-22-002310-index.html
1047304|PIMCO VARIABLE INSURANCE TRUST|497K|2022-07-01|edgar/data/1047304/0001193125-22-187131.txt|edgar/data/1047304/0001193125-22-187131-index.html
1047304|PIMCO VARIABLE INSURANCE TRUST|497|2022-07-01|edgar/data/1047304/0001193125-22-187117.txt|edgar/data/1047304/0001193125-22-187117-index.html
1047582|SHEEHAN KEVIN M|4|2022-07-01|edgar/data/1047582/0001209191-22-040001.txt|edgar/data/1047582/0001209191-22-040001-index.html
1047862|CONSOLIDATED EDISON INC|3|2022-07-01|edgar/data/1047862/0001047862-22-000167.txt|edgar/data/1047862/0001047862-22-000167-index.html
1047862|CONSOLIDATED EDISON INC|4|2022-07-01|edgar/data/1047862/0001047862-22-000163.txt|edgar/data/1047862/0001047862-22-000163-index.html
1047862|CONSOLIDATED EDISON INC|4|2022-07-01|edgar/data/1047862/0001047862-22-000164.txt|edgar/data/1047862/0001047862-22-000164-index.html
1047862|CONSOLIDATED EDISON INC|4|2022-07-01|edgar/data/1047862/0001047862-22-000165.txt|edgar/data/1047862/0001047862-22-000165-index.html
1047862|CONSOLIDATED EDISON INC|4|2022-07-01|edgar/data/1047862/0001047862-22-000166.txt|edgar/data/1047862/0001047862-22-000166-index.html
1048268|IES Holdings, Inc.|4|2022-07-01|edgar/data/1048268/0001048268-22-000069.txt|edgar/data/1048268/0001048268-22-000069-index.html
1048268|IES Holdings, Inc.|4|2022-07-01|edgar/data/1048268/0001048268-22-000070.txt|edgar/data/1048268/0001048268-22-000070-index.html
1048268|IES Holdings, Inc.|4|2022-07-01|edgar/data/1048268/0001048268-22-000071.txt|edgar/data/1048268/0001048268-22-000071-index.html
1048268|IES Holdings, Inc.|4|2022-07-01|edgar/data/1048268/0001048268-22-000072.txt|edgar/data/1048268/0001048268-22-000072-index.html
1048268|IES Holdings, Inc.|4|2022-07-01|edgar/data/1048268/0001048268-22-000073.txt|edgar/data/1048268/0001048268-22-000073-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2022-07-01|edgar/data/1048286/0001225208-22-008392.txt|edgar/data/1048286/0001225208-22-008392-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2022-07-01|edgar/data/1048286/0001225208-22-008393.txt|edgar/data/1048286/0001225208-22-008393-index.html
1048477|BIOMARIN PHARMACEUTICAL INC|4|2022-07-01|edgar/data/1048477/0001567619-22-013594.txt|edgar/data/1048477/0001567619-22-013594-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018536.txt|edgar/data/1048911/0001127602-22-018536-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018538.txt|edgar/data/1048911/0001127602-22-018538-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018542.txt|edgar/data/1048911/0001127602-22-018542-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018544.txt|edgar/data/1048911/0001127602-22-018544-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018547.txt|edgar/data/1048911/0001127602-22-018547-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018549.txt|edgar/data/1048911/0001127602-22-018549-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018551.txt|edgar/data/1048911/0001127602-22-018551-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018553.txt|edgar/data/1048911/0001127602-22-018553-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018555.txt|edgar/data/1048911/0001127602-22-018555-index.html
1048911|FEDEX CORP|4|2022-07-01|edgar/data/1048911/0001127602-22-018557.txt|edgar/data/1048911/0001127602-22-018557-index.html
104894|WASHINGTON REAL ESTATE INVESTMENT TRUST|4|2022-07-01|edgar/data/104894/0000104894-22-000090.txt|edgar/data/104894/0000104894-22-000090-index.html
104894|WASHINGTON REAL ESTATE INVESTMENT TRUST|4|2022-07-01|edgar/data/104894/0000104894-22-000091.txt|edgar/data/104894/0000104894-22-000091-index.html
1049659|NATIONAL STEEL CO|6-K|2022-07-01|edgar/data/1049659/0001292814-22-002905.txt|edgar/data/1049659/0001292814-22-002905-index.html
1050002|ORTALE BUFORD H|4|2022-07-01|edgar/data/1050002/0001104659-22-076878.txt|edgar/data/1050002/0001104659-22-076878-index.html
1050572|GILLIGAN J KEVIN|4|2022-07-01|edgar/data/1050572/0001127602-22-018360.txt|edgar/data/1050572/0001127602-22-018360-index.html
1050738|HRABOWSKI FREEMAN A III|4|2022-07-01|edgar/data/1050738/0001562180-22-005432.txt|edgar/data/1050738/0001562180-22-005432-index.html
1051699|CONSTELLATION INTERNATIONAL HOLDINGS LTD|4|2022-07-01|edgar/data/1051699/0000899243-22-024788.txt|edgar/data/1051699/0000899243-22-024788-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011808.txt|edgar/data/1053092/0000950103-22-011808-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011810.txt|edgar/data/1053092/0000950103-22-011810-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011825.txt|edgar/data/1053092/0000950103-22-011825-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011826.txt|edgar/data/1053092/0000950103-22-011826-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011829.txt|edgar/data/1053092/0000950103-22-011829-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011848.txt|edgar/data/1053092/0000950103-22-011848-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011849.txt|edgar/data/1053092/0000950103-22-011849-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011854.txt|edgar/data/1053092/0000950103-22-011854-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011863.txt|edgar/data/1053092/0000950103-22-011863-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011874.txt|edgar/data/1053092/0000950103-22-011874-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011876.txt|edgar/data/1053092/0000950103-22-011876-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011882.txt|edgar/data/1053092/0000950103-22-011882-index.html
1053092|CREDIT SUISSE AG|424B2|2022-07-01|edgar/data/1053092/0000950103-22-011910.txt|edgar/data/1053092/0000950103-22-011910-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011809.txt|edgar/data/1053092/0000950103-22-011809-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011811.txt|edgar/data/1053092/0000950103-22-011811-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011812.txt|edgar/data/1053092/0000950103-22-011812-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011815.txt|edgar/data/1053092/0000950103-22-011815-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011816.txt|edgar/data/1053092/0000950103-22-011816-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011817.txt|edgar/data/1053092/0000950103-22-011817-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011818.txt|edgar/data/1053092/0000950103-22-011818-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011820.txt|edgar/data/1053092/0000950103-22-011820-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011821.txt|edgar/data/1053092/0000950103-22-011821-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011822.txt|edgar/data/1053092/0000950103-22-011822-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011834.txt|edgar/data/1053092/0000950103-22-011834-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011836.txt|edgar/data/1053092/0000950103-22-011836-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011837.txt|edgar/data/1053092/0000950103-22-011837-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011838.txt|edgar/data/1053092/0000950103-22-011838-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011839.txt|edgar/data/1053092/0000950103-22-011839-index.html
1053092|CREDIT SUISSE AG|FWP|2022-07-01|edgar/data/1053092/0000950103-22-011888.txt|edgar/data/1053092/0000950103-22-011888-index.html
105544|VANGUARD WELLESLEY INCOME FUND|497|2022-07-01|edgar/data/105544/0001683863-22-005210.txt|edgar/data/105544/0001683863-22-005210-index.html
1055951|ORBIMED ADVISORS LLC|4|2022-07-01|edgar/data/1055951/0001209191-22-040288.txt|edgar/data/1055951/0001209191-22-040288-index.html
1056823|HORIZON KINETICS ASSET MANAGEMENT LLC|4|2022-07-01|edgar/data/1056823/0001207097-22-000252.txt|edgar/data/1056823/0001207097-22-000252-index.html
1056903|AMERICAN STATES WATER CO|3|2022-07-01|edgar/data/1056903/0001209191-22-040346.txt|edgar/data/1056903/0001209191-22-040346-index.html
